"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"37" "sc3.70" 8 31 2281 8424 0.205128205128205 0.213078000934143 "sc3" "70"
"38" "sc3.75" 8 30 2281 8424 0.210526315789474 0.213078000934143 "sc3" "75"
"39" "sc3.80" 6 31 1171 9534 0.162162162162162 0.109388136384867 "sc3" "80"
"40" "sc3.85" 6 31 1171 9534 0.162162162162162 0.109388136384867 "sc3" "85"
"41" "sc3.90" 8 24 2009 8696 0.25 0.187669313404951 "sc3" "90"
"42" "sc3.95" 8 24 2009 8696 0.25 0.187669313404951 "sc3" "95"
"43" "Seurat.00" 6 47 1183 9522 0.113207547169811 0.110509107893508 "Seurat" "00"
"44" "Seurat.05" 8 44 2291 8414 0.153846153846154 0.21401214385801 "Seurat" "05"
"45" "Seurat.10" 8 44 2291 8414 0.153846153846154 0.21401214385801 "Seurat" "10"
"46" "Seurat.100" 6 26 1556 9149 0.1875 0.14535263895376 "Seurat" "100"
"47" "Seurat.15" 8 44 2291 8414 0.153846153846154 0.21401214385801 "Seurat" "15"
"48" "Seurat.20" 8 43 2291 8414 0.156862745098039 0.21401214385801 "Seurat" "20"
"49" "Seurat.25" 8 42 2356 8349 0.16 0.220084072863148 "Seurat" "25"
"50" "Seurat.30" 8 42 2356 8349 0.16 0.220084072863148 "Seurat" "30"
"51" "Seurat.35" 8 40 2356 8349 0.166666666666667 0.220084072863148 "Seurat" "35"
"52" "Seurat.40" 8 40 2356 8349 0.166666666666667 0.220084072863148 "Seurat" "40"
"53" "Seurat.45" 8 40 2356 8349 0.166666666666667 0.220084072863148 "Seurat" "45"
"54" "Seurat.50" 6 40 2042 8663 0.130434782608696 0.190751985053713 "Seurat" "50"
"55" "Seurat.55" 6 40 2042 8663 0.130434782608696 0.190751985053713 "Seurat" "55"
"56" "Seurat.60" 6 38 2042 8663 0.136363636363636 0.190751985053713 "Seurat" "60"
"57" "Seurat.65" 6 36 2148 8557 0.142857142857143 0.200653900046707 "Seurat" "65"
"58" "Seurat.70" 6 34 2148 8557 0.15 0.200653900046707 "Seurat" "70"
"59" "Seurat.75" 6 32 2148 8557 0.157894736842105 0.200653900046707 "Seurat" "75"
"60" "Seurat.80" 4 33 1040 9665 0.108108108108108 0.0971508640822046 "Seurat" "80"
"61" "Seurat.85" 4 33 1040 9665 0.108108108108108 0.0971508640822046 "Seurat" "85"
"62" "Seurat.90" 6 27 1385 9320 0.181818181818182 0.129378794955628 "Seurat" "90"
"63" "Seurat.95" 6 27 1385 9320 0.181818181818182 0.129378794955628 "Seurat" "95"
