"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"70" "Seurat.0.8,30" 8 26 0 0 0.235294117647059 NA "Seurat" "0"
"71" "Seurat.0.8,50" 4 33 0 0 0.108108108108108 NA "Seurat" "0"
"72" "Seurat.0.9,100" 8 19 0 0 0.296296296296296 NA "Seurat" "0"
"73" "Seurat.0.9,30" 6 30 0 0 0.166666666666667 NA "Seurat" "0"
"74" "Seurat.0.9,50" 4 33 0 0 0.108108108108108 NA "Seurat" "0"
"75" "Seurat.1,100" 8 20 0 0 0.285714285714286 NA "Seurat" "1,100"
"76" "Seurat.1,30" 6 32 0 0 0.157894736842105 NA "Seurat" "1,30"
"77" "Seurat.1,50" 4 34 0 0 0.105263157894737 NA "Seurat" "1,50"
"78" "Seurat.1.1,100" 8 22 0 0 0.266666666666667 NA "Seurat" "1"
"79" "Seurat.1.1,30" 6 33 0 0 0.153846153846154 NA "Seurat" "1"
"80" "Seurat.1.1,50" 4 34 0 0 0.105263157894737 NA "Seurat" "1"
"81" "Seurat.1.2,100" 6 25 0 0 0.193548387096774 NA "Seurat" "1"
"82" "Seurat.1.2,30" 8 32 0 0 0.2 NA "Seurat" "1"
"83" "Seurat.1.2,50" 4 34 0 0 0.105263157894737 NA "Seurat" "1"
"84" "Seurat.1.3,100" 4 28 0 0 0.125 NA "Seurat" "1"
"85" "Seurat.1.3,30" 6 37 0 0 0.13953488372093 NA "Seurat" "1"
"86" "Seurat.1.3,50" 4 36 0 0 0.1 NA "Seurat" "1"
"87" "Seurat.1.4,100" 4 28 0 0 0.125 NA "Seurat" "1"
"88" "Seurat.1.4,30" 6 39 0 0 0.133333333333333 NA "Seurat" "1"
"89" "Seurat.1.4,50" 4 37 0 0 0.0975609756097561 NA "Seurat" "1"
"90" "Seurat.1.5,100" 4 28 0 0 0.125 NA "Seurat" "1"
"91" "Seurat.1.5,30" 6 41 0 0 0.127659574468085 NA "Seurat" "1"
"92" "Seurat.1.5,50" 4 39 0 0 0.0930232558139535 NA "Seurat" "1"
"93" "Seurat.1.6,100" 6 28 0 0 0.176470588235294 NA "Seurat" "1"
"94" "Seurat.1.6,30" 6 41 0 0 0.127659574468085 NA "Seurat" "1"
"95" "Seurat.1.6,50" 4 40 0 0 0.0909090909090909 NA "Seurat" "1"
"96" "Seurat.1.7,100" 6 31 0 0 0.162162162162162 NA "Seurat" "1"
"97" "Seurat.1.7,30" 6 41 0 0 0.127659574468085 NA "Seurat" "1"
"98" "Seurat.1.7,50" 4 40 0 0 0.0909090909090909 NA "Seurat" "1"
"99" "Seurat.1.8,100" 6 31 0 0 0.162162162162162 NA "Seurat" "1"
"100" "Seurat.1.8,30" 6 42 0 0 0.125 NA "Seurat" "1"
"101" "Seurat.1.8,50" 4 40 0 0 0.0909090909090909 NA "Seurat" "1"
"102" "Seurat.1.9,100" 6 32 0 0 0.157894736842105 NA "Seurat" "1"
"103" "Seurat.1.9,30" 6 44 0 0 0.12 NA "Seurat" "1"
"104" "Seurat.1.9,50" 4 41 0 0 0.0888888888888889 NA "Seurat" "1"
"105" "Seurat.2,100" 6 32 0 0 0.157894736842105 NA "Seurat" "2,100"
"106" "Seurat.2,30" 6 45 0 0 0.117647058823529 NA "Seurat" "2,30"
"107" "Seurat.2,50" 4 41 0 0 0.0888888888888889 NA "Seurat" "2,50"
"108" "Seurat.2.1,100" 8 31 0 0 0.205128205128205 NA "Seurat" "2"
"109" "Seurat.2.1,30" 6 47 0 0 0.113207547169811 NA "Seurat" "2"
"110" "Seurat.2.1,50" 4 41 0 0 0.0888888888888889 NA "Seurat" "2"
"111" "Seurat.2.2,100" 8 32 0 0 0.2 NA "Seurat" "2"
"112" "Seurat.2.2,30" 6 48 0 0 0.111111111111111 NA "Seurat" "2"
"113" "Seurat.2.2,50" 4 42 0 0 0.0869565217391304 NA "Seurat" "2"
"114" "Seurat.2.3,100" 8 33 0 0 0.195121951219512 NA "Seurat" "2"
"115" "Seurat.2.3,30" 6 48 0 0 0.111111111111111 NA "Seurat" "2"
"116" "Seurat.2.3,50" 4 42 0 0 0.0869565217391304 NA "Seurat" "2"
"117" "Seurat.2.4,100" 8 33 0 0 0.195121951219512 NA "Seurat" "2"
"118" "Seurat.2.4,30" 6 50 0 0 0.107142857142857 NA "Seurat" "2"
"119" "Seurat.2.4,50" 6 42 0 0 0.125 NA "Seurat" "2"
"120" "Seurat.2.5,100" 6 36 0 0 0.142857142857143 NA "Seurat" "2"
"121" "Seurat.2.5,30" 6 50 0 0 0.107142857142857 NA "Seurat" "2"
"122" "Seurat.2.5,50" 6 45 0 0 0.117647058823529 NA "Seurat" "2"
