"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"1" "Monocle.00" 4 45 1077 9628 0.0816326530612245 0.100607192900514 "Monocle" "00"
"2" "Monocle.05" 4 44 1077 9628 0.0833333333333333 0.100607192900514 "Monocle" "05"
"3" "Monocle.10" 4 44 1077 9628 0.0833333333333333 0.100607192900514 "Monocle" "10"
"4" "Monocle.100" 8 27 2631 8074 0.228571428571429 0.2457730032695 "Monocle" "100"
"5" "Monocle.15" 4 43 1077 9628 0.0851063829787234 0.100607192900514 "Monocle" "15"
"6" "Monocle.20" 4 42 1077 9628 0.0869565217391304 0.100607192900514 "Monocle" "20"
"7" "Monocle.25" 4 42 1077 9628 0.0869565217391304 0.100607192900514 "Monocle" "25"
"8" "Monocle.30" 4 42 1077 9628 0.0869565217391304 0.100607192900514 "Monocle" "30"
"9" "Monocle.35" 4 42 1077 9628 0.0869565217391304 0.100607192900514 "Monocle" "35"
"10" "Monocle.40" 4 42 1077 9628 0.0869565217391304 0.100607192900514 "Monocle" "40"
"11" "Monocle.45" 6 39 2311 8394 0.133333333333333 0.215880429705745 "Monocle" "45"
"12" "Monocle.50" 6 38 2311 8394 0.136363636363636 0.215880429705745 "Monocle" "50"
"13" "Monocle.55" 6 38 2311 8394 0.136363636363636 0.215880429705745 "Monocle" "55"
"14" "Monocle.60" 6 38 2311 8394 0.136363636363636 0.215880429705745 "Monocle" "60"
"15" "Monocle.65" 6 38 2311 8394 0.136363636363636 0.215880429705745 "Monocle" "65"
"16" "Monocle.70" 6 37 2311 8394 0.13953488372093 0.215880429705745 "Monocle" "70"
"17" "Monocle.75" 6 37 2311 8394 0.13953488372093 0.215880429705745 "Monocle" "75"
"18" "Monocle.80" 6 35 2311 8394 0.146341463414634 0.215880429705745 "Monocle" "80"
"19" "Monocle.85" 6 35 2311 8394 0.146341463414634 0.215880429705745 "Monocle" "85"
"20" "Monocle.90" 6 34 2311 8394 0.15 0.215880429705745 "Monocle" "90"
"21" "Monocle.95" 6 31 2311 8394 0.162162162162162 0.215880429705745 "Monocle" "95"
"22" "sc3.00" 6 67 1015 9690 0.0821917808219178 0.0948155067725362 "sc3" "00"
"23" "sc3.05" 6 66 1015 9690 0.0833333333333333 0.0948155067725362 "sc3" "05"
"24" "sc3.10" 6 66 1015 9690 0.0833333333333333 0.0948155067725362 "sc3" "10"
"25" "sc3.100" 6 53 1111 9594 0.101694915254237 0.103783278841663 "sc3" "100"
"26" "sc3.15" 6 66 1015 9690 0.0833333333333333 0.0948155067725362 "sc3" "15"
"27" "sc3.20" 6 66 1015 9690 0.0833333333333333 0.0948155067725362 "sc3" "20"
"28" "sc3.25" 6 66 1015 9690 0.0833333333333333 0.0948155067725362 "sc3" "25"
"29" "sc3.30" 6 65 1015 9690 0.0845070422535211 0.0948155067725362 "sc3" "30"
"30" "sc3.35" 6 64 1015 9690 0.0857142857142857 0.0948155067725362 "sc3" "35"
