"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"1" "Monocle.00" 4 45 1077 9628 0.0816326530612245 0.100607192900514 "Monocle" "00"
"2" "Monocle.05" 4 44 1077 9628 0.0833333333333333 0.100607192900514 "Monocle" "05"
"3" "Monocle.10" 4 43 1077 9628 0.0851063829787234 0.100607192900514 "Monocle" "10"
"4" "Monocle.100" 6 29 1872 8833 0.171428571428571 0.174871555347968 "Monocle" "100"
"5" "Monocle.15" 6 40 1448 9257 0.130434782608696 0.135263895375993 "Monocle" "15"
"6" "Monocle.20" 6 40 1448 9257 0.130434782608696 0.135263895375993 "Monocle" "20"
"7" "Monocle.25" 6 40 1448 9257 0.130434782608696 0.135263895375993 "Monocle" "25"
"8" "Monocle.30" 6 40 1448 9257 0.130434782608696 0.135263895375993 "Monocle" "30"
"9" "Monocle.35" 6 39 1448 9257 0.133333333333333 0.135263895375993 "Monocle" "35"
"10" "Monocle.40" 6 39 1448 9257 0.133333333333333 0.135263895375993 "Monocle" "40"
"11" "Monocle.45" 6 39 1448 9257 0.133333333333333 0.135263895375993 "Monocle" "45"
"12" "Monocle.50" 6 38 1448 9257 0.136363636363636 0.135263895375993 "Monocle" "50"
"13" "Monocle.55" 6 37 1448 9257 0.13953488372093 0.135263895375993 "Monocle" "55"
"14" "Monocle.60" 6 37 1448 9257 0.13953488372093 0.135263895375993 "Monocle" "60"
"15" "Monocle.65" 6 37 1448 9257 0.13953488372093 0.135263895375993 "Monocle" "65"
"16" "Monocle.70" 6 36 1448 9257 0.142857142857143 0.135263895375993 "Monocle" "70"
"17" "Monocle.75" 6 36 1448 9257 0.142857142857143 0.135263895375993 "Monocle" "75"
"18" "Monocle.80" 6 34 1448 9257 0.15 0.135263895375993 "Monocle" "80"
"19" "Monocle.85" 6 34 1448 9257 0.15 0.135263895375993 "Monocle" "85"
"20" "Monocle.90" 8 30 2286 8419 0.210526315789474 0.213545072396077 "Monocle" "90"
"21" "Monocle.95" 8 30 2286 8419 0.210526315789474 0.213545072396077 "Monocle" "95"
"22" "sc3.00" 6 67 1015 9690 0.0821917808219178 0.0948155067725362 "sc3" "00"
"23" "sc3.05" 8 64 1452 9253 0.111111111111111 0.135637552545539 "sc3" "05"
"24" "sc3.10" 8 64 1452 9253 0.111111111111111 0.135637552545539 "sc3" "10"
"25" "sc3.100" 8 42 2028 8677 0.16 0.189444184960299 "sc3" "100"
"26" "sc3.15" 8 63 1452 9253 0.112676056338028 0.135637552545539 "sc3" "15"
"27" "sc3.20" 10 60 1810 8895 0.142857142857143 0.169079869219991 "sc3" "20"
"28" "sc3.25" 10 60 1810 8895 0.142857142857143 0.169079869219991 "sc3" "25"
"29" "sc3.30" 10 60 1810 8895 0.142857142857143 0.169079869219991 "sc3" "30"
"30" "sc3.35" 10 60 1810 8895 0.142857142857143 0.169079869219991 "sc3" "35"
"31" "sc3.40" 10 59 1810 8895 0.144927536231884 0.169079869219991 "sc3" "40"
