"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"42" "Monocle.41" 0 9 0 10705 0 0 "Monocle" "41"
"43" "Monocle.42" 0 9 0 10705 0 0 "Monocle" "42"
"44" "Monocle.43" 0 9 0 10705 0 0 "Monocle" "43"
"45" "Monocle.44" 0 9 0 10705 0 0 "Monocle" "44"
"46" "Monocle.45" 2 4 3953 6752 0.333333333333333 0.369266697804764 "Monocle" "45"
"47" "Monocle.46" 2 4 3953 6752 0.333333333333333 0.369266697804764 "Monocle" "46"
"48" "Monocle.47" 2 4 3953 6752 0.333333333333333 0.369266697804764 "Monocle" "47"
"49" "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" "00"
"50" "sc3.01" 6 44 1153 9552 0.12 0.107706679121906 "sc3" "01"
"51" "sc3.02" 4 44 803 9902 0.0833333333333333 0.0750116767865483 "sc3" "02"
"52" "sc3.03" 4 42 803 9902 0.0869565217391304 0.0750116767865483 "sc3" "03"
"53" "sc3.04" 4 39 803 9902 0.0930232558139535 0.0750116767865483 "sc3" "04"
"54" "sc3.05" 6 35 2017 8688 0.146341463414634 0.188416627744045 "sc3" "05"
"55" "sc3.06" 6 33 2017 8688 0.153846153846154 0.188416627744045 "sc3" "06"
"56" "sc3.07" 6 33 2017 8688 0.153846153846154 0.188416627744045 "sc3" "07"
"57" "sc3.08" 6 33 2017 8688 0.153846153846154 0.188416627744045 "sc3" "08"
"58" "sc3.09" 6 31 2017 8688 0.162162162162162 0.188416627744045 "sc3" "09"
"59" "sc3.1" 4 30 803 9902 0.117647058823529 0.0750116767865483 "sc3" "1"
"60" "sc3.11" 4 30 803 9902 0.117647058823529 0.0750116767865483 "sc3" "11"
"61" "sc3.12" 4 30 803 9902 0.117647058823529 0.0750116767865483 "sc3" "12"
"62" "sc3.13" 4 30 803 9902 0.117647058823529 0.0750116767865483 "sc3" "13"
"63" "sc3.14" 4 30 803 9902 0.117647058823529 0.0750116767865483 "sc3" "14"
"64" "sc3.15" 4 28 803 9902 0.125 0.0750116767865483 "sc3" "15"
"65" "sc3.16" 4 24 873 9832 0.142857142857143 0.0815506772536198 "sc3" "16"
"66" "sc3.17" 4 24 873 9832 0.142857142857143 0.0815506772536198 "sc3" "17"
"67" "sc3.18" 4 20 873 9832 0.166666666666667 0.0815506772536198 "sc3" "18"
"68" "sc3.19" 4 20 873 9832 0.166666666666667 0.0815506772536198 "sc3" "19"
"69" "sc3.2" 4 20 873 9832 0.166666666666667 0.0815506772536198 "sc3" "2"
"70" "sc3.21" 4 18 873 9832 0.181818181818182 0.0815506772536198 "sc3" "21"
"71" "sc3.22" 4 18 873 9832 0.181818181818182 0.0815506772536198 "sc3" "22"
"72" "sc3.23" 4 18 873 9832 0.181818181818182 0.0815506772536198 "sc3" "23"
"73" "sc3.24" 4 18 873 9832 0.181818181818182 0.0815506772536198 "sc3" "24"
"74" "sc3.25" 4 18 873 9832 0.181818181818182 0.0815506772536198 "sc3" "25"
"75" "sc3.26" 4 18 873 9832 0.181818181818182 0.0815506772536198 "sc3" "26"
"76" "sc3.27" 4 16 2157 8548 0.2 0.201494628678188 "sc3" "27"
"77" "sc3.28" 4 16 2157 8548 0.2 0.201494628678188 "sc3" "28"
"78" "sc3.29" 4 16 2157 8548 0.2 0.201494628678188 "sc3" "29"
"79" "sc3.3" 4 16 2157 8548 0.2 0.201494628678188 "sc3" "3"
"80" "sc3.31" 4 16 2157 8548 0.2 0.201494628678188 "sc3" "31"
"81" "sc3.32" 4 15 2326 8379 0.210526315789474 0.217281644091546 "sc3" "32"
"82" "sc3.33" 2 13 1625 9080 0.133333333333333 0.151798225128445 "sc3" "33"
"83" "sc3.34" 2 13 1625 9080 0.133333333333333 0.151798225128445 "sc3" "34"
"84" "sc3.35" 2 13 1625 9080 0.133333333333333 0.151798225128445 "sc3" "35"
"85" "sc3.36" 2 11 1625 9080 0.153846153846154 0.151798225128445 "sc3" "36"
"86" "sc3.37" 2 11 1625 9080 0.153846153846154 0.151798225128445 "sc3" "37"
"87" "sc3.38" 2 11 1625 9080 0.153846153846154 0.151798225128445 "sc3" "38"
"88" "Seurat.00" 6 47 1183 9522 0.113207547169811 0.110509107893508 "Seurat" "00"
"89" "Seurat.01" 6 46 1183 9522 0.115384615384615 0.110509107893508 "Seurat" "01"
"90" "Seurat.02" 6 46 1183 9522 0.115384615384615 0.110509107893508 "Seurat" "02"
"91" "Seurat.03" 6 45 1183 9522 0.117647058823529 0.110509107893508 "Seurat" "03"
"92" "Seurat.04" 6 42 1183 9522 0.125 0.110509107893508 "Seurat" "04"
"93" "Seurat.05" 4 41 869 9836 0.0888888888888889 0.0811770200840729 "Seurat" "05"
"94" "Seurat.06" 4 41 869 9836 0.0888888888888889 0.0811770200840729 "Seurat" "06"
"95" "Seurat.07" 4 41 869 9836 0.0888888888888889 0.0811770200840729 "Seurat" "07"
"96" "Seurat.08" 4 41 869 9836 0.0888888888888889 0.0811770200840729 "Seurat" "08"
"97" "Seurat.09" 4 41 869 9836 0.0888888888888889 0.0811770200840729 "Seurat" "09"
"98" "Seurat.1" 4 38 869 9836 0.0952380952380952 0.0811770200840729 "Seurat" "1"
"99" "Seurat.11" 4 38 869 9836 0.0952380952380952 0.0811770200840729 "Seurat" "11"
"100" "Seurat.12" 6 35 1150 9555 0.146341463414634 0.107426436244745 "Seurat" "12"
"101" "Seurat.13" 6 33 1150 9555 0.153846153846154 0.107426436244745 "Seurat" "13"
"102" "Seurat.14" 6 31 1150 9555 0.162162162162162 0.107426436244745 "Seurat" "14"
"103" "Seurat.15" 6 31 1150 9555 0.162162162162162 0.107426436244745 "Seurat" "15"
"104" "Seurat.16" 6 30 1150 9555 0.166666666666667 0.107426436244745 "Seurat" "16"
"105" "Seurat.17" 6 29 1150 9555 0.171428571428571 0.107426436244745 "Seurat" "17"
"106" "Seurat.18" 6 29 1150 9555 0.171428571428571 0.107426436244745 "Seurat" "18"
"107" "Seurat.19" 8 25 1483 9222 0.242424242424242 0.138533395609528 "Seurat" "19"
"108" "Seurat.2" 8 24 1483 9222 0.25 0.138533395609528 "Seurat" "2"
"109" "Seurat.21" 8 24 1483 9222 0.25 0.138533395609528 "Seurat" "21"
"110" "Seurat.22" 8 24 1483 9222 0.25 0.138533395609528 "Seurat" "22"
"111" "Seurat.23" 8 23 1483 9222 0.258064516129032 0.138533395609528 "Seurat" "23"
"112" "Seurat.24" 8 22 1483 9222 0.266666666666667 0.138533395609528 "Seurat" "24"
"113" "Seurat.25" 8 15 3289 7416 0.347826086956522 0.307239607659972 "Seurat" "25"
"114" "Seurat.26" 4 15 2651 8054 0.210526315789474 0.247641289117235 "Seurat" "26"
"115" "Seurat.27" 4 15 2651 8054 0.210526315789474 0.247641289117235 "Seurat" "27"
"116" "Seurat.28" 4 15 2651 8054 0.210526315789474 0.247641289117235 "Seurat" "28"
"117" "Seurat.29" 4 15 2651 8054 0.210526315789474 0.247641289117235 "Seurat" "29"
"118" "Seurat.3" 4 15 2651 8054 0.210526315789474 0.247641289117235 "Seurat" "3"
"119" "Seurat.31" 4 15 2651 8054 0.210526315789474 0.247641289117235 "Seurat" "31"
"120" "Seurat.32" 4 14 2651 8054 0.222222222222222 0.247641289117235 "Seurat" "32"
"121" "Seurat.33" 4 14 2651 8054 0.222222222222222 0.247641289117235 "Seurat" "33"
"122" "Seurat.34" 4 14 2651 8054 0.222222222222222 0.247641289117235 "Seurat" "34"
"123" "Seurat.35" 4 14 2651 8054 0.222222222222222 0.247641289117235 "Seurat" "35"
"124" "Seurat.36" 4 13 2956 7749 0.235294117647059 0.276132648295189 "Seurat" "36"
"125" "Seurat.37" 4 12 2956 7749 0.25 0.276132648295189 "Seurat" "37"
"126" "Seurat.38" 4 12 2956 7749 0.25 0.276132648295189 "Seurat" "38"
"127" "Seurat.39" 4 12 2956 7749 0.25 0.276132648295189 "Seurat" "39"
"128" "Seurat.4" 4 12 2956 7749 0.25 0.276132648295189 "Seurat" "4"
"129" "Seurat.41" 4 12 2956 7749 0.25 0.276132648295189 "Seurat" "41"
"130" "Seurat.42" 2 7 2471 8234 0.222222222222222 0.230826716487623 "Seurat" "42"
"131" "Seurat.43" 2 7 2471 8234 0.222222222222222 0.230826716487623 "Seurat" "43"
"132" "Seurat.44" 2 7 2471 8234 0.222222222222222 0.230826716487623 "Seurat" "44"
"133" "Seurat.45" 2 7 2471 8234 0.222222222222222 0.230826716487623 "Seurat" "45"
"134" "Seurat.46" 2 4 2471 8234 0.333333333333333 0.230826716487623 "Seurat" "46"
"135" "Seurat.47" 2 4 2471 8234 0.333333333333333 0.230826716487623 "Seurat" "47"
"136" "Seurat.48" 2 4 2471 8234 0.333333333333333 0.230826716487623 "Seurat" "48"
"137" "Seurat.49" 2 4 2471 8234 0.333333333333333 0.230826716487623 "Seurat" "49"
"138" "Seurat.5" 0 5 0 10705 0 0 "Seurat" "5"
