"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"70" "Seurat.0.9,50" 8 35 0 0 0.186046511627907 NA "Seurat" "0"
"71" "Seurat.1,100" 8 30 0 0 0.210526315789474 NA "Seurat" "1,100"
"72" "Seurat.1,30" 6 38 0 0 0.136363636363636 NA "Seurat" "1,30"
"73" "Seurat.1,50" 8 37 0 0 0.177777777777778 NA "Seurat" "1,50"
"74" "Seurat.1.1,100" 8 31 0 0 0.205128205128205 NA "Seurat" "1"
"75" "Seurat.1.1,30" 4 42 0 0 0.0869565217391304 NA "Seurat" "1"
"76" "Seurat.1.1,50" 8 37 0 0 0.177777777777778 NA "Seurat" "1"
"77" "Seurat.1.2,100" 10 31 0 0 0.24390243902439 NA "Seurat" "1"
"78" "Seurat.1.2,30" 6 42 0 0 0.125 NA "Seurat" "1"
"79" "Seurat.1.2,50" 8 38 0 0 0.173913043478261 NA "Seurat" "1"
"80" "Seurat.1.3,100" 10 32 0 0 0.238095238095238 NA "Seurat" "1"
"81" "Seurat.1.3,30" 6 43 0 0 0.122448979591837 NA "Seurat" "1"
"82" "Seurat.1.3,50" 8 39 0 0 0.170212765957447 NA "Seurat" "1"
"83" "Seurat.1.4,100" 8 34 0 0 0.19047619047619 NA "Seurat" "1"
"84" "Seurat.1.4,30" 6 44 0 0 0.12 NA "Seurat" "1"
"85" "Seurat.1.4,50" 6 41 0 0 0.127659574468085 NA "Seurat" "1"
"86" "Seurat.1.5,100" 8 34 0 0 0.19047619047619 NA "Seurat" "1"
"87" "Seurat.1.5,30" 6 46 0 0 0.115384615384615 NA "Seurat" "1"
"88" "Seurat.1.5,50" 6 42 0 0 0.125 NA "Seurat" "1"
"89" "Seurat.1.6,100" 8 36 0 0 0.181818181818182 NA "Seurat" "1"
"90" "Seurat.1.6,30" 6 47 0 0 0.113207547169811 NA "Seurat" "1"
"91" "Seurat.1.6,50" 6 42 0 0 0.125 NA "Seurat" "1"
"92" "Seurat.1.7,100" 6 39 0 0 0.133333333333333 NA "Seurat" "1"
"93" "Seurat.1.7,30" 6 48 0 0 0.111111111111111 NA "Seurat" "1"
"94" "Seurat.1.7,50" 6 43 0 0 0.122448979591837 NA "Seurat" "1"
"95" "Seurat.1.8,100" 6 39 0 0 0.133333333333333 NA "Seurat" "1"
"96" "Seurat.1.8,30" 6 49 0 0 0.109090909090909 NA "Seurat" "1"
"97" "Seurat.1.8,50" 6 45 0 0 0.117647058823529 NA "Seurat" "1"
"98" "Seurat.1.9,100" 6 40 0 0 0.130434782608696 NA "Seurat" "1"
"99" "Seurat.1.9,30" 6 51 0 0 0.105263157894737 NA "Seurat" "1"
"100" "Seurat.1.9,50" 6 45 0 0 0.117647058823529 NA "Seurat" "1"
"101" "Seurat.2,100" 6 41 0 0 0.127659574468085 NA "Seurat" "2,100"
"102" "Seurat.2,30" 6 51 0 0 0.105263157894737 NA "Seurat" "2,30"
"103" "Seurat.2,50" 6 45 0 0 0.117647058823529 NA "Seurat" "2,50"
"104" "Seurat.2.1,100" 6 42 0 0 0.125 NA "Seurat" "2"
"105" "Seurat.2.1,30" 6 52 0 0 0.103448275862069 NA "Seurat" "2"
"106" "Seurat.2.1,50" 8 46 0 0 0.148148148148148 NA "Seurat" "2"
"107" "Seurat.2.2,100" 6 43 0 0 0.122448979591837 NA "Seurat" "2"
"108" "Seurat.2.2,30" 6 53 0 0 0.101694915254237 NA "Seurat" "2"
"109" "Seurat.2.2,50" 8 48 0 0 0.142857142857143 NA "Seurat" "2"
"110" "Seurat.2.3,100" 6 43 0 0 0.122448979591837 NA "Seurat" "2"
"111" "Seurat.2.3,30" 6 53 0 0 0.101694915254237 NA "Seurat" "2"
"112" "Seurat.2.3,50" 8 48 0 0 0.142857142857143 NA "Seurat" "2"
"113" "Seurat.2.4,100" 6 43 0 0 0.122448979591837 NA "Seurat" "2"
"114" "Seurat.2.4,30" 8 54 0 0 0.129032258064516 NA "Seurat" "2"
"115" "Seurat.2.4,50" 8 51 0 0 0.135593220338983 NA "Seurat" "2"
"116" "Seurat.2.5,100" 6 44 0 0 0.12 NA "Seurat" "2"
"117" "Seurat.2.5,30" 8 54 0 0 0.129032258064516 NA "Seurat" "2"
"118" "Seurat.2.5,50" 8 51 0 0 0.135593220338983 NA "Seurat" "2"
