"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"1" "Monocle.00" 6 28 1776 8929 0.176470588235294 0.165903783278842 "Monocle" "00"
"2" "Monocle.05" 8 25 2147 8558 0.242424242424242 0.20056048575432 "Monocle" "05"
"3" "Monocle.10" 8 25 2147 8558 0.242424242424242 0.20056048575432 "Monocle" "10"
"4" "Monocle.100" 8 16 4337 6368 0.333333333333333 0.40513778608127 "Monocle" "100"
"5" "Monocle.15" 8 25 2147 8558 0.242424242424242 0.20056048575432 "Monocle" "15"
"6" "Monocle.20" 8 25 2147 8558 0.242424242424242 0.20056048575432 "Monocle" "20"
"7" "Monocle.25" 8 24 2147 8558 0.25 0.20056048575432 "Monocle" "25"
"8" "Monocle.30" 8 24 2147 8558 0.25 0.20056048575432 "Monocle" "30"
"9" "Monocle.35" 8 23 3078 7627 0.258064516129032 0.287529191966371 "Monocle" "35"
"10" "Monocle.40" 8 23 3078 7627 0.258064516129032 0.287529191966371 "Monocle" "40"
"11" "Monocle.45" 8 23 3078 7627 0.258064516129032 0.287529191966371 "Monocle" "45"
"12" "Monocle.50" 8 23 3078 7627 0.258064516129032 0.287529191966371 "Monocle" "50"
"13" "Monocle.55" 8 22 3078 7627 0.266666666666667 0.287529191966371 "Monocle" "55"
"14" "Monocle.60" 8 21 3078 7627 0.275862068965517 0.287529191966371 "Monocle" "60"
"15" "Monocle.65" 8 21 3078 7627 0.275862068965517 0.287529191966371 "Monocle" "65"
"16" "Monocle.70" 8 21 3078 7627 0.275862068965517 0.287529191966371 "Monocle" "70"
"17" "Monocle.75" 8 21 3078 7627 0.275862068965517 0.287529191966371 "Monocle" "75"
"18" "Monocle.80" 8 20 3078 7627 0.285714285714286 0.287529191966371 "Monocle" "80"
"19" "Monocle.85" 8 19 3741 6964 0.296296296296296 0.349462867818776 "Monocle" "85"
"20" "Monocle.90" 8 19 3741 6964 0.296296296296296 0.349462867818776 "Monocle" "90"
"21" "Monocle.95" 8 19 3741 6964 0.296296296296296 0.349462867818776 "Monocle" "95"
"22" "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" "00"
"23" "sc3.05" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" "05"
"24" "sc3.10" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" "10"
"25" "sc3.100" 8 38 2543 8162 0.173913043478261 0.237552545539468 "sc3" "100"
"26" "sc3.15" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" "15"
"27" "sc3.20" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" "20"
"28" "sc3.25" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" "25"
"29" "sc3.30" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" "30"
"30" "sc3.35" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" "35"
"31" "sc3.40" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" "40"
"32" "sc3.45" 6 45 1153 9552 0.117647058823529 0.107706679121906 "sc3" "45"
"33" "sc3.50" 6 45 1153 9552 0.117647058823529 0.107706679121906 "sc3" "50"
"34" "sc3.55" 6 45 1153 9552 0.117647058823529 0.107706679121906 "sc3" "55"
"35" "sc3.60" 6 45 1153 9552 0.117647058823529 0.107706679121906 "sc3" "60"
"36" "sc3.65" 6 44 1153 9552 0.12 0.107706679121906 "sc3" "65"
"37" "sc3.70" 6 44 1153 9552 0.12 0.107706679121906 "sc3" "70"
"38" "sc3.75" 6 43 1153 9552 0.122448979591837 0.107706679121906 "sc3" "75"
"39" "sc3.80" 6 43 1153 9552 0.122448979591837 0.107706679121906 "sc3" "80"
"40" "sc3.85" 6 43 1153 9552 0.122448979591837 0.107706679121906 "sc3" "85"
"41" "sc3.90" 6 43 1153 9552 0.122448979591837 0.107706679121906 "sc3" "90"
"42" "sc3.95" 6 42 1153 9552 0.125 0.107706679121906 "sc3" "95"
"43" "Seurat.00" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" "00"
"44" "Seurat.05" 4 33 1192 9513 0.108108108108108 0.111349836524988 "Seurat" "05"
"45" "Seurat.10" 4 33 1192 9513 0.108108108108108 0.111349836524988 "Seurat" "10"
"46" "Seurat.100" 8 24 3744 6961 0.25 0.349743110695936 "Seurat" "100"
"47" "Seurat.15" 4 33 1192 9513 0.108108108108108 0.111349836524988 "Seurat" "15"
"48" "Seurat.20" 4 33 1192 9513 0.108108108108108 0.111349836524988 "Seurat" "20"
"49" "Seurat.25" 4 33 1192 9513 0.108108108108108 0.111349836524988 "Seurat" "25"
"50" "Seurat.30" 4 33 1192 9513 0.108108108108108 0.111349836524988 "Seurat" "30"
"51" "Seurat.35" 4 32 1192 9513 0.111111111111111 0.111349836524988 "Seurat" "35"
"52" "Seurat.40" 4 32 1192 9513 0.111111111111111 0.111349836524988 "Seurat" "40"
"53" "Seurat.45" 6 29 2432 8273 0.171428571428571 0.22718355908454 "Seurat" "45"
"54" "Seurat.50" 6 29 2432 8273 0.171428571428571 0.22718355908454 "Seurat" "50"
"55" "Seurat.55" 6 29 2432 8273 0.171428571428571 0.22718355908454 "Seurat" "55"
"56" "Seurat.60" 6 29 2432 8273 0.171428571428571 0.22718355908454 "Seurat" "60"
"57" "Seurat.65" 6 28 2432 8273 0.176470588235294 0.22718355908454 "Seurat" "65"
"58" "Seurat.70" 6 27 2432 8273 0.181818181818182 0.22718355908454 "Seurat" "70"
"59" "Seurat.75" 6 27 2432 8273 0.181818181818182 0.22718355908454 "Seurat" "75"
"60" "Seurat.80" 6 27 2432 8273 0.181818181818182 0.22718355908454 "Seurat" "80"
"61" "Seurat.85" 6 27 2432 8273 0.181818181818182 0.22718355908454 "Seurat" "85"
"62" "Seurat.90" 6 27 2432 8273 0.181818181818182 0.22718355908454 "Seurat" "90"
"63" "Seurat.95" 8 24 3744 6961 0.25 0.349743110695936 "Seurat" "95"
