"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"70" "Seurat.0.9,50" 8 35 1314 10769 0.186046511627907 0.108747827526277 "Seurat" "0"
"71" "Seurat.1,100" 8 30 1649 10434 0.210526315789474 0.136472730282215 "Seurat" "1,100"
"72" "Seurat.1,30" 6 38 1019 11064 0.136363636363636 0.0843333609203012 "Seurat" "1,30"
"73" "Seurat.1,50" 8 37 1280 10803 0.177777777777778 0.105933956798808 "Seurat" "1,50"
"74" "Seurat.1.1,100" 8 31 1650 10433 0.205128205128205 0.136555491185964 "Seurat" "1"
"75" "Seurat.1.1,30" 4 42 666 11417 0.0869565217391304 0.0551187618968799 "Seurat" "1"
"76" "Seurat.1.1,50" 8 37 1281 10802 0.177777777777778 0.106016717702557 "Seurat" "1"
"77" "Seurat.1.2,100" 10 31 2057 10026 0.24390243902439 0.170239179011835 "Seurat" "1"
"78" "Seurat.1.2,30" 6 42 892 11191 0.125 0.0738227261441695 "Seurat" "1"
"79" "Seurat.1.2,50" 8 38 1300 10783 0.173913043478261 0.10758917487379 "Seurat" "1"
"80" "Seurat.1.3,100" 10 32 2056 10027 0.238095238095238 0.170156418108086 "Seurat" "1"
"81" "Seurat.1.3,30" 6 43 897 11186 0.122448979591837 0.0742365306629148 "Seurat" "1"
"82" "Seurat.1.3,50" 8 39 979 11104 0.170212765957447 0.0810229247703385 "Seurat" "1"
"83" "Seurat.1.4,100" 8 34 1785 10298 0.19047619047619 0.147728213192088 "Seurat" "1"
"84" "Seurat.1.4,30" 6 44 895 11188 0.12 0.0740710088554167 "Seurat" "1"
"85" "Seurat.1.4,50" 6 41 910 11173 0.127659574468085 0.0753124224116527 "Seurat" "1"
"86" "Seurat.1.5,100" 8 34 1792 10291 0.19047619047619 0.148307539518332 "Seurat" "1"
"87" "Seurat.1.5,30" 6 46 894 11189 0.115384615384615 0.0739882479516676 "Seurat" "1"
"88" "Seurat.1.5,50" 6 42 911 11172 0.125 0.0753951833154018 "Seurat" "1"
"89" "Seurat.1.6,100" 8 36 1421 10662 0.181818181818182 0.117603244227427 "Seurat" "1"
"90" "Seurat.1.6,30" 6 47 896 11187 0.113207547169811 0.0741537697591658 "Seurat" "1"
"91" "Seurat.1.6,50" 6 42 911 11172 0.125 0.0753951833154018 "Seurat" "1"
"92" "Seurat.1.7,100" 6 39 1048 11035 0.133333333333333 0.0867334271290243 "Seurat" "1"
"93" "Seurat.1.7,30" 6 48 900 11183 0.111111111111111 0.074484813374162 "Seurat" "1"
"94" "Seurat.1.7,50" 6 43 911 11172 0.122448979591837 0.0753951833154018 "Seurat" "1"
"95" "Seurat.1.8,100" 6 39 1048 11035 0.133333333333333 0.0867334271290243 "Seurat" "1"
"96" "Seurat.1.8,30" 6 49 877 11206 0.109090909090909 0.0725813125879335 "Seurat" "1"
"97" "Seurat.1.8,50" 6 45 891 11192 0.117647058823529 0.0737399652404204 "Seurat" "1"
"98" "Seurat.1.9,100" 6 40 1047 11036 0.130434782608696 0.0866506662252752 "Seurat" "1"
"99" "Seurat.1.9,30" 6 51 877 11206 0.105263157894737 0.0725813125879335 "Seurat" "1"
"100" "Seurat.1.9,50" 6 45 869 11214 0.117647058823529 0.0719192253579409 "Seurat" "1"
"101" "Seurat.2,100" 6 41 1048 11035 0.127659574468085 0.0867334271290243 "Seurat" "2,100"
"102" "Seurat.2,30" 6 51 880 11203 0.105263157894737 0.0728295952991807 "Seurat" "2,30"
"103" "Seurat.2,50" 6 45 869 11214 0.117647058823529 0.0719192253579409 "Seurat" "2,50"
"104" "Seurat.2.1,100" 6 42 1034 11049 0.125 0.0855747744765373 "Seurat" "2"
"105" "Seurat.2.1,30" 6 52 880 11203 0.103448275862069 0.0728295952991807 "Seurat" "2"
"106" "Seurat.2.1,50" 8 46 1227 10856 0.148148148148148 0.101547628900108 "Seurat" "2"
"107" "Seurat.2.2,100" 6 43 1036 11047 0.122448979591837 0.0857402962840354 "Seurat" "2"
"108" "Seurat.2.2,30" 6 53 881 11202 0.101694915254237 0.0729123562029297 "Seurat" "2"
"109" "Seurat.2.2,50" 8 48 1073 11010 0.142857142857143 0.088802449722751 "Seurat" "2"
"110" "Seurat.2.3,100" 6 43 1036 11047 0.122448979591837 0.0857402962840354 "Seurat" "2"
"111" "Seurat.2.3,30" 6 53 881 11202 0.101694915254237 0.0729123562029297 "Seurat" "2"
"112" "Seurat.2.3,50" 8 48 1073 11010 0.142857142857143 0.088802449722751 "Seurat" "2"
"113" "Seurat.2.4,100" 6 43 1036 11047 0.122448979591837 0.0857402962840354 "Seurat" "2"
"114" "Seurat.2.4,30" 8 54 1078 11005 0.129032258064516 0.0892162542414963 "Seurat" "2"
"115" "Seurat.2.4,50" 8 51 1074 11009 0.135593220338983 0.0888852106265 "Seurat" "2"
"116" "Seurat.2.5,100" 6 44 910 11173 0.12 0.0753124224116527 "Seurat" "2"
"117" "Seurat.2.5,30" 8 54 1076 11007 0.129032258064516 0.0890507324339982 "Seurat" "2"
"118" "Seurat.2.5,50" 8 51 1075 11008 0.135593220338983 0.0889679715302491 "Seurat" "2"
